Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.8790713548660278,1.5002147853374481,31.244,45.72,30.22908902168274
2,1.5610612728157822,1.3327194213867188,43.072,51.5,29.924933433532715
3,1.4358769594406595,1.2350971400737762,47.9,55.57,29.562845468521118
4,1.3520365028965229,1.1945615887641907,50.99,56.81,29.52032470703125
5,1.2934595760034056,1.148308479785919,53.2,59.45,29.56012535095215
6,1.2440588863528506,1.0810937762260437,55.406,61.75,29.567293167114258
7,1.1973808492933,1.071822628378868,57.344,61.99,29.564473390579224
8,1.185957178777578,1.030055147409439,57.492,63.73,29.630743741989136
9,1.1492948440872892,1.0012258917093277,59.266,64.99,29.665146827697754
10,1.124107489780504,0.9918940782546997,59.834,65.02,30.072723627090454
11,1.0926948402609145,0.929484161734581,61.524,67.56,29.85204267501831
12,1.0740502318557428,0.9154886484146119,62.174,68.53,29.641876935958862
13,1.0402635220362215,0.9116589933633804,63.186,68.24,29.704775094985962
14,1.0254313398380668,0.8803377449512482,63.972,69.39,29.806748390197754
15,1.015759868889439,0.9149448066949845,64.26,68.94,29.533968448638916
16,0.9960759945061742,0.866405525803566,64.944,69.96,29.596036434173584
17,0.9902235871675064,0.8820356130599976,65.318,69.31,29.54981017112732
18,0.9894357980514059,0.8946378409862519,65.338,68.95,29.759056091308594
19,0.9803928069922389,0.892059326171875,65.688,69.15,29.565916538238525
20,0.9706759939388353,0.8455604761838913,65.732,70.6,30.041032075881958
