Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,2.2640884457802284,2.2018771529197694,16.46,22.35,34.311211585998535
2,2.136299469033066,2.0430389404296876,23.486,27.97,33.181461811065674
3,2.0180048966894346,1.9543394684791564,27.558,31.06,31.820616960525513
4,1.9490166355152518,1.8882167100906373,30.052,33.39,31.429110527038574
5,1.896811242006263,1.8660983264446258,31.878,33.58,31.385690689086914
6,1.8504374197551183,1.812119460105896,33.702,34.72,31.38662886619568
7,1.8047278584266195,1.744583934545517,35.242,37.65,31.66975212097168
8,1.7575423024138626,1.7614912152290345,37.052,36.7,31.87648868560791
9,1.720969240276181,1.6549846231937408,37.878,40.48,32.276859283447266
10,1.685717489038195,1.7409707188606263,39.168,37.69,32.05510473251343
11,1.6588273729596819,1.5808590054512024,39.988,42.66,31.84320378303528
12,1.6325020522487408,1.5430326282978057,41.012,44.34,32.096601247787476
13,1.6125992852814344,1.5672666788101197,41.632,43.38,31.930188179016113
14,1.5906383297881301,1.5189305663108825,42.306,45.56,32.587666273117065
15,1.569471084341711,1.4877939164638518,43.158,46.33,32.288920402526855
16,1.550815893679249,1.4866533935070039,43.866,46.92,31.831498384475708
17,1.5318814406589585,1.4357923805713653,44.532,48.7,31.93837571144104
18,1.5180117633877968,1.4331468880176543,45.01,48.3,32.321497678756714
19,1.4993429475901079,1.431427037715912,45.598,48.75,31.918378353118896
20,1.4916538170405798,1.4348756492137908,46.014,47.99,32.505481243133545
