Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.602301874939276,4.595334315299988,1.206,1.7,31.750102996826172
2,4.591145058067477,4.582859063148499,1.846,2.31,31.41401433944702
3,4.577563777261851,4.564618825912476,2.29,3.29,31.639572381973267
4,4.556867414591264,4.537234425544739,2.77,3.29,31.522148609161377
5,4.5288457919140255,4.498311066627503,3.096,3.6,31.598987579345703
6,4.4874958992004395,4.443865203857422,3.796,5.0,31.5998797416687
7,4.43506644210037,4.37398853302002,4.362,5.89,31.522204399108887
8,4.367775581320938,4.29004282951355,5.056,6.63,31.62874174118042
9,4.2996013748402495,4.208363962173462,5.52,7.26,31.14360547065735
10,4.235311537372823,4.140548944473267,6.076,7.79,30.824468851089478
11,4.181355680738177,4.077953219413757,6.534,8.71,31.16088056564331
12,4.137948026462477,4.032074081897735,7.222,9.34,31.13272190093994
13,4.100949812908562,3.992897069454193,7.626,9.95,32.21474528312683
14,4.066199940078112,3.9592086553573607,8.038,10.73,32.51331114768982
15,4.040401205724599,3.9291850090026856,8.434,11.12,31.987476348876953
16,4.008109160831997,3.8977663040161135,8.88,11.64,31.75908923149109
17,3.981606371548711,3.8657839179039,9.298,11.95,31.662530660629272
18,3.953173985286635,3.8417221546173095,9.864,12.34,31.655406951904297
19,3.9252311161586215,3.8125260710716247,10.3,12.5,31.64023733139038
20,3.9031224031837617,3.788237750530243,10.766,13.04,31.549075841903687
