Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.8605795429677379,1.487209939956665,31.762,45.68,26.66856551170349
2,1.5217491899217879,1.3282967329025268,44.342,51.93,26.572192668914795
3,1.4109073500243985,1.2351413547992707,48.582,55.68,26.524864196777344
4,1.3119034718494027,1.1231259524822235,52.836,60.11,26.403806924819946
5,1.2425906682501033,1.0859171390533446,55.328,60.79,26.4052095413208
6,1.1825205440423927,1.0381101757287978,57.806,63.03,26.49825954437256
7,1.1413566099137675,1.0223380714654922,59.596,63.42,26.420380353927612
8,1.1250442266464233,0.9875143826007843,60.31,65.1,26.440260410308838
9,1.0906453801661122,0.9552093833684921,61.446,66.57,26.40472435951233
10,1.0768623163505477,0.9475261986255645,62.07,66.63,26.73515248298645
11,1.0571946294940249,0.9420485943555832,62.29,67.22,26.564974784851074
12,1.0475919070292492,0.930954909324646,63.278,67.85,26.45375108718872
13,1.0061905335406869,0.9052168875932693,64.586,68.37,26.457971334457397
14,1.0257018658579613,0.9159362345933915,63.76,68.21,26.509913444519043
15,1.0054934900634143,0.9035287588834763,64.688,68.74,26.496358156204224
16,1.0025076373499267,0.9006998002529144,64.772,68.46,26.475452661514282
17,0.9941377651934721,0.8747193813323975,65.182,69.54,26.442214965820312
18,0.9834375271991808,0.9002260208129883,65.516,69.13,26.488414525985718
19,0.9912913995129722,0.8717912554740905,65.544,69.98,26.48955249786377
20,0.9743209979972061,0.8441709190607071,66.154,71.01,26.686408281326294
