Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.54979986560588,4.377799797058105,2.288,4.87,37.10910677909851
2,4.203809616517048,3.9549039125442507,6.2,9.75,34.78930902481079
3,3.969855970265914,3.770899534225464,9.298,13.35,34.7095148563385
4,3.812796171830625,3.629279637336731,11.65,15.25,34.6491641998291
5,3.691788972640524,3.543020951747894,13.584,16.65,34.789488077163696
6,3.5821458709483243,3.438639962673187,15.33,18.61,35.06446051597595
7,3.504236155626725,3.3348979234695433,16.704,20.5,34.781474351882935
8,3.4271645327003633,3.249258053302765,17.96,22.28,34.752392292022705
9,3.3589321180265777,3.1764095306396483,19.242,23.57,34.7685489654541
10,3.294684108422727,3.1147207736968996,20.194,24.29,35.744251012802124
11,3.244980975073211,3.0522859930992126,21.072,26.3,35.007445096969604
12,3.20090059844815,2.982635962963104,21.974,26.84,34.65213418006897
13,3.1540808774987044,2.956186127662659,22.792,27.51,34.81826138496399
14,3.1135275728848515,2.890301990509033,23.658,28.86,34.46939277648926
15,3.0837834708544674,2.845848262310028,24.064,29.56,34.12510418891907
16,3.0375198466437205,2.7985970258712767,24.988,30.48,34.216309785842896
17,2.9957598545113386,2.7506223917007446,25.876,31.31,34.03367066383362
18,2.9679861871563658,2.719764006137848,26.558,31.67,35.96643590927124
19,2.9289271369272347,2.675803565979004,27.268,33.04,36.210814237594604
20,2.894385118873752,2.6311759114265443,27.606,33.42,35.826008319854736
