Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.5484537786366985,4.379693937301636,2.34,4.85,30.46983575820923
2,4.209072730979141,3.965804934501648,6.046,9.77,29.983165740966797
3,3.9606361875728684,3.7849818110466003,9.59,13.15,29.508301496505737
4,3.7989435925775643,3.6259815812110903,11.914,15.65,29.590874195098877
5,3.6793317721814525,3.514591634273529,13.944,17.16,29.859627723693848
6,3.5773966969275963,3.4020746827125548,15.518,19.47,29.537982940673828
7,3.487845600867758,3.354193019866943,16.874,19.75,29.628254413604736
8,3.4067413806915283,3.229259467124939,18.236,22.14,29.38709592819214
9,3.3349402461733137,3.1755316734313963,19.438,23.22,29.264018058776855
10,3.279276706734482,3.0903732657432554,20.458,25.47,29.67539143562317
11,3.217119491830164,3.028671956062317,21.948,25.95,29.64901041984558
12,3.1720249068980313,2.9406835079193114,22.598,28.1,29.560546875
13,3.1249257569410362,2.9139436006546022,23.466,28.44,30.01163673400879
14,3.086542905593405,2.858751583099365,24.032,29.66,30.30982804298401
15,3.0394475095126094,2.808015561103821,25.02,30.8,29.725648164749146
16,3.005613341623423,2.7633434891700746,25.42,31.78,29.646032571792603
17,2.9685025750374305,2.726457118988037,26.082,32.02,29.4844753742218
18,2.9241882295024637,2.6587943911552427,27.242,32.96,29.71518063545227
19,2.884382055730236,2.6296864628791807,27.95,33.71,29.450536966323853
20,2.8436301143801943,2.5923267006874084,28.652,34.61,30.667396545410156
